date,state,cases_new,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly
2022-08-08,Johor,116,10,2,24,80,8,5,82,21
2022-08-08,Kedah,130,13,1,37,79,7,7,92,24
2022-08-08,Kelantan,98,16,1,40,41,5,21,61,10
2022-08-08,Melaka,115,16,1,16,82,14,4,82,14
2022-08-08,Negeri Sembilan,125,9,2,24,90,10,6,91,18
2022-08-08,Pahang,42,8,0,10,24,4,1,29,7
2022-08-08,Perak,193,27,2,46,118,20,14,121,38
2022-08-08,Perlis,4,1,0,3,0,1,0,3,0
2022-08-08,Pulau Pinang,106,17,0,13,76,13,0,58,34
2022-08-08,Sabah,245,30,6,68,141,24,28,165,28
2022-08-08,Sarawak,69,9,1,7,52,6,1,44,18
2022-08-08,Selangor,900,106,6,145,643,87,48,686,79
2022-08-08,Terengganu,58,5,2,18,33,7,4,40,7
2022-08-08,W.P. Kuala Lumpur,590,43,1,113,433,39,34,468,48
2022-08-08,W.P. Labuan,4,2,0,0,2,2,0,2,0
2022-08-08,W.P. Putrajaya,68,11,0,16,41,16,5,44,3
2022-08-09,Johor,96,11,2,16,67,9,4,60,23
2022-08-09,Kedah,160,22,0,42,96,11,2,119,28
2022-08-09,Kelantan,80,14,1,35,30,11,7,53,9
2022-08-09,Melaka,130,16,0,24,90,10,10,95,15
2022-08-09,Negeri Sembilan,240,20,1,46,173,23,13,188,16
2022-08-09,Pahang,59,3,0,19,37,5,5,41,8
2022-08-09,Perak,248,31,2,64,151,22,19,166,41
2022-08-09,Perlis,10,2,1,3,4,1,0,5,4
2022-08-09,Pulau Pinang,117,11,0,17,89,10,7,65,35
2022-08-09,Sabah,285,29,1,91,164,20,33,202,30
2022-08-09,Sarawak,122,14,1,19,88,14,4,81,23
2022-08-09,Selangor,605,82,7,116,400,72,39,440,54
2022-08-09,Terengganu,65,9,0,24,32,7,2,48,8
2022-08-09,W.P. Kuala Lumpur,773,50,4,112,607,55,47,606,65
2022-08-09,W.P. Labuan,10,2,0,5,3,4,2,3,1
2022-08-09,W.P. Putrajaya,83,7,0,15,61,11,4,66,2
2022-08-10,Johor,120,15,1,24,80,13,6,83,18
2022-08-10,Kedah,144,18,1,39,86,9,9,111,15
2022-08-10,Kelantan,99,21,2,47,29,16,11,52,18
2022-08-10,Melaka,148,20,1,26,101,13,7,105,23
2022-08-10,Negeri Sembilan,253,26,2,64,161,26,19,192,16
2022-08-10,Pahang,80,9,0,20,51,7,2,65,6
2022-08-10,Perak,374,44,1,96,233,29,23,269,53
2022-08-10,Perlis,16,1,0,6,9,1,0,14,1
2022-08-10,Pulau Pinang,169,20,1,26,122,11,3,100,55
2022-08-10,Sabah,369,34,4,117,214,37,36,252,43
2022-08-10,Sarawak,89,14,1,16,58,6,7,56,20
2022-08-10,Selangor,1842,122,11,354,1355,156,128,1447,111
2022-08-10,Terengganu,37,4,0,10,23,3,2,29,3
2022-08-10,W.P. Kuala Lumpur,1046,69,7,157,813,73,55,841,77
2022-08-10,W.P. Labuan,27,4,1,7,15,4,2,15,6
2022-08-10,W.P. Putrajaya,83,5,0,21,57,12,3,64,4
2022-08-11,Johor,144,29,1,26,88,14,4,94,32
2022-08-11,Kedah,124,14,0,34,76,7,7,89,21
2022-08-11,Kelantan,75,17,1,35,22,13,7,44,11
2022-08-11,Melaka,155,12,0,29,114,10,7,106,32
2022-08-11,Negeri Sembilan,316,26,1,57,232,23,22,248,23
2022-08-11,Pahang,79,6,0,19,54,5,5,60,9
2022-08-11,Perak,356,35,1,93,227,32,27,235,62
2022-08-11,Perlis,6,2,0,1,3,0,0,3,3
2022-08-11,Pulau Pinang,210,30,1,29,150,22,10,137,41
2022-08-11,Sabah,360,54,0,94,212,39,34,255,32
2022-08-11,Sarawak,115,25,0,17,73,14,5,73,23
2022-08-11,Selangor,1673,143,12,264,1254,136,86,1311,140
2022-08-11,Terengganu,46,10,0,20,16,6,3,31,6
2022-08-11,W.P. Kuala Lumpur,1012,70,9,171,762,75,52,806,79
2022-08-11,W.P. Labuan,19,2,1,7,9,5,3,11,0
2022-08-11,W.P. Putrajaya,141,7,2,30,102,15,10,111,5
2022-08-12,Johor,118,11,1,19,87,9,2,79,28
2022-08-12,Kedah,103,21,0,29,53,12,2,73,16
2022-08-12,Kelantan,71,8,2,29,32,6,9,41,15
2022-08-12,Melaka,168,11,1,37,119,13,14,113,28
2022-08-12,Negeri Sembilan,295,22,2,48,223,23,21,230,21
2022-08-12,Pahang,90,14,0,19,57,10,3,62,15
2022-08-12,Perak,330,39,3,101,187,47,23,202,58
2022-08-12,Perlis,13,1,0,7,5,1,1,9,2
2022-08-12,Pulau Pinang,156,19,2,33,102,21,13,76,46
2022-08-12,Sabah,354,32,1,141,180,35,34,245,39
2022-08-12,Sarawak,129,16,1,25,87,6,13,87,22
2022-08-12,Selangor,1035,109,5,198,723,92,66,813,64
2022-08-12,Terengganu,40,10,0,14,16,8,2,24,6
2022-08-12,W.P. Kuala Lumpur,953,55,13,174,711,55,66,771,61
2022-08-12,W.P. Labuan,19,4,0,5,10,6,0,9,4
2022-08-12,W.P. Putrajaya,69,5,0,19,45,4,9,56,0
2022-08-13,Johor,82,6,0,19,57,2,4,52,24
2022-08-13,Kedah,101,8,1,29,63,10,2,80,9
2022-08-13,Kelantan,64,9,1,24,30,7,7,33,17
2022-08-13,Melaka,167,16,0,17,134,9,2,120,36
2022-08-13,Negeri Sembilan,119,14,0,21,84,15,3,85,16
2022-08-13,Pahang,74,9,0,17,48,7,3,56,8
2022-08-13,Perak,284,43,2,70,169,39,12,184,49
2022-08-13,Perlis,13,0,0,7,6,1,3,8,1
2022-08-13,Pulau Pinang,134,19,1,20,94,14,0,81,39
2022-08-13,Sabah,328,34,4,88,202,28,34,225,41
2022-08-13,Sarawak,152,26,5,28,93,14,14,95,29
2022-08-13,Selangor,1830,109,8,309,1404,104,123,1498,104
2022-08-13,Terengganu,44,6,0,15,23,2,3,31,8
2022-08-13,W.P. Kuala Lumpur,829,43,4,146,636,44,43,690,52
2022-08-13,W.P. Labuan,9,2,0,1,6,0,2,5,2
2022-08-13,W.P. Putrajaya,104,8,0,30,66,14,11,78,1
2022-08-14,Johor,98,17,1,13,67,9,4,53,32
2022-08-14,Kedah,85,6,1,26,52,7,4,64,10
2022-08-14,Kelantan,46,5,0,20,21,4,6,28,8
2022-08-14,Melaka,108,6,0,16,86,6,2,72,28
2022-08-14,Negeri Sembilan,195,19,2,38,136,21,13,140,21
2022-08-14,Pahang,54,5,1,17,31,4,3,40,7
2022-08-14,Perak,221,28,1,49,143,21,11,154,35
2022-08-14,Perlis,12,4,1,7,0,1,0,6,5
2022-08-14,Pulau Pinang,119,15,0,15,89,9,1,71,38
2022-08-14,Sabah,259,38,5,74,142,34,24,176,25
2022-08-14,Sarawak,54,9,0,9,36,4,3,31,16
2022-08-14,Selangor,1061,90,4,187,780,77,54,841,89
2022-08-14,Terengganu,49,11,0,17,21,5,2,29,13
2022-08-14,W.P. Kuala Lumpur,619,38,5,91,485,45,37,496,41
2022-08-14,W.P. Labuan,2,0,0,2,0,1,0,1,0
2022-08-14,W.P. Putrajaya,63,6,1,19,37,9,0,52,2
2022-08-15,Johor,135,21,1,22,91,15,3,86,31
2022-08-15,Kedah,91,16,0,29,46,12,6,60,13
2022-08-15,Kelantan,119,26,0,55,38,16,27,62,14
2022-08-15,Melaka,106,8,0,18,80,9,3,71,23
2022-08-15,Negeri Sembilan,162,15,0,36,111,20,11,114,17
2022-08-15,Pahang,52,13,0,15,24,8,4,29,10
2022-08-15,Perak,172,18,2,49,103,19,9,123,21
2022-08-15,Perlis,8,1,0,3,4,2,0,5,1
2022-08-15,Pulau Pinang,89,20,1,12,56,15,0,44,29
2022-08-15,Sabah,252,32,6,67,147,20,18,185,29
2022-08-15,Sarawak,73,7,2,10,54,4,3,49,17
2022-08-15,Selangor,491,58,1,81,351,48,16,382,45
2022-08-15,Terengganu,49,9,0,19,21,3,1,36,9
2022-08-15,W.P. Kuala Lumpur,560,29,4,99,428,39,41,439,41
2022-08-15,W.P. Labuan,5,4,0,0,1,2,0,1,2
2022-08-15,W.P. Putrajaya,73,5,0,16,52,6,6,60,1
2022-08-16,Johor,129,25,1,22,81,13,4,72,40
2022-08-16,Kedah,123,22,1,27,73,17,5,87,14
2022-08-16,Kelantan,113,15,2,48,48,15,13,75,10
2022-08-16,Melaka,151,20,0,15,116,15,4,94,38
2022-08-16,Negeri Sembilan,221,10,0,33,178,15,8,182,16
2022-08-16,Pahang,70,5,1,24,40,4,5,51,10
2022-08-16,Perak,212,21,0,60,131,12,15,143,41
2022-08-16,Perlis,5,2,0,1,2,1,0,4,0
2022-08-16,Pulau Pinang,94,18,0,18,58,14,3,50,27
2022-08-16,Sabah,273,31,3,87,152,30,22,188,33
2022-08-16,Sarawak,159,24,3,24,108,19,10,100,30
2022-08-16,Selangor,1082,105,10,212,755,112,62,836,72
2022-08-16,Terengganu,55,12,1,15,27,8,2,43,2
2022-08-16,W.P. Kuala Lumpur,676,46,1,117,512,48,60,532,36
2022-08-16,W.P. Labuan,12,2,0,3,7,1,0,11,0
2022-08-16,W.P. Putrajaya,54,6,0,11,37,7,5,41,1
2022-08-17,Johor,112,13,0,26,73,7,11,62,32
2022-08-17,Kedah,92,9,1,26,56,5,3,68,16
2022-08-17,Kelantan,78,10,0,33,35,7,4,49,17
2022-08-17,Melaka,164,14,7,27,116,17,10,103,34
2022-08-17,Negeri Sembilan,193,13,0,45,135,10,11,156,16
2022-08-17,Pahang,83,8,2,25,48,6,8,55,14
2022-08-17,Perak,296,28,4,77,187,30,26,191,49
2022-08-17,Perlis,17,1,0,11,5,0,3,11,3
2022-08-17,Pulau Pinang,123,16,0,28,79,11,4,78,30
2022-08-17,Sabah,318,41,2,86,189,27,24,231,36
2022-08-17,Sarawak,107,17,2,27,61,12,12,69,14
2022-08-17,Selangor,893,102,16,155,620,114,43,663,73
2022-08-17,Terengganu,59,14,0,20,25,7,2,44,6
2022-08-17,W.P. Kuala Lumpur,878,44,4,156,674,54,68,699,57
2022-08-17,W.P. Labuan,8,3,0,0,5,2,0,5,1
2022-08-17,W.P. Putrajaya,95,3,0,15,77,5,5,84,1
2022-08-18,Johor,117,17,2,19,79,11,4,63,39
2022-08-18,Kedah,91,13,1,15,62,12,4,66,9
2022-08-18,Kelantan,77,9,1,28,39,7,5,57,8
2022-08-18,Melaka,152,16,1,25,110,13,9,92,38
2022-08-18,Negeri Sembilan,320,43,1,58,218,32,33,229,26
2022-08-18,Pahang,100,11,1,29,59,11,5,74,10
2022-08-18,Perak,275,32,1,83,159,32,25,182,36
2022-08-18,Perlis,6,0,0,4,2,0,1,2,3
2022-08-18,Pulau Pinang,143,13,1,24,105,18,4,96,25
2022-08-18,Sabah,281,26,2,76,177,20,23,213,25
2022-08-18,Sarawak,182,21,1,43,117,20,10,128,24
2022-08-18,Selangor,1456,104,7,247,1098,107,80,1166,102
2022-08-18,Terengganu,59,6,0,20,33,3,0,49,7
2022-08-18,W.P. Kuala Lumpur,728,49,3,102,574,39,38,592,59
2022-08-18,W.P. Labuan,10,1,0,2,7,1,1,8,0
2022-08-18,W.P. Putrajaya,74,3,2,16,53,8,3,63,0
2022-08-19,Johor,116,23,1,20,72,18,5,67,25
2022-08-19,Kedah,97,13,1,26,57,10,6,69,12
2022-08-19,Kelantan,83,13,1,33,36,9,3,57,14
2022-08-19,Melaka,141,10,1,22,108,7,7,102,25
2022-08-19,Negeri Sembilan,241,30,1,49,161,37,15,171,18
2022-08-19,Pahang,76,7,2,22,45,8,9,46,13
2022-08-19,Perak,303,37,1,75,190,24,19,215,45
2022-08-19,Perlis,3,0,0,2,1,0,0,2,1
2022-08-19,Pulau Pinang,142,14,1,19,108,16,3,89,32
2022-08-19,Sabah,272,27,4,84,157,26,17,202,27
2022-08-19,Sarawak,133,19,0,33,81,17,8,84,24
2022-08-19,Selangor,796,87,3,157,549,87,48,597,64
2022-08-19,Terengganu,37,6,0,9,22,4,2,27,4
2022-08-19,W.P. Kuala Lumpur,915,65,6,168,676,79,68,710,58
2022-08-19,W.P. Labuan,5,1,1,0,3,0,0,4,1
2022-08-19,W.P. Putrajaya,130,11,2,29,88,20,6,99,5
2022-08-20,Johor,78,11,2,11,54,7,2,53,16
2022-08-20,Kedah,86,8,1,19,58,4,1,69,12
2022-08-20,Kelantan,37,6,0,16,15,3,3,17,14
2022-08-20,Melaka,129,17,1,24,87,11,5,89,24
2022-08-20,Negeri Sembilan,161,20,1,37,103,16,20,109,16
2022-08-20,Pahang,74,8,2,22,42,6,1,54,13
2022-08-20,Perak,222,19,0,74,129,19,17,149,37
2022-08-20,Perlis,9,2,0,4,3,1,1,7,0
2022-08-20,Pulau Pinang,111,11,0,19,81,9,2,62,38
2022-08-20,Sabah,262,38,1,75,148,21,14,189,36
2022-08-20,Sarawak,90,16,1,16,57,6,5,58,21
2022-08-20,Selangor,836,79,7,154,596,69,36,667,63
2022-08-20,Terengganu,34,8,1,13,12,4,2,22,6
2022-08-20,W.P. Kuala Lumpur,570,37,2,86,445,37,28,469,35
2022-08-20,W.P. Labuan,5,1,0,2,2,1,0,2,2
2022-08-20,W.P. Putrajaya,94,5,1,20,68,11,5,75,3
2022-08-21,Johor,101,19,1,16,65,7,2,61,31
2022-08-21,Kedah,70,13,0,22,35,8,2,52,8
2022-08-21,Kelantan,45,13,0,13,19,7,4,24,10
2022-08-21,Melaka,85,15,0,18,52,9,5,58,13
2022-08-21,Negeri Sembilan,167,15,0,30,122,13,11,132,11
2022-08-21,Pahang,66,5,1,19,41,5,1,49,11
2022-08-21,Perak,195,18,5,55,117,20,20,124,31
2022-08-21,Perlis,9,0,0,4,5,0,0,6,3
2022-08-21,Pulau Pinang,91,13,0,9,69,7,3,55,26
2022-08-21,Sabah,225,20,0,63,142,13,9,177,24
2022-08-21,Sarawak,62,8,0,6,48,6,1,36,19
2022-08-21,Selangor,748,71,3,130,544,64,42,571,71
2022-08-21,Terengganu,43,6,0,19,18,4,2,30,7
2022-08-21,W.P. Kuala Lumpur,505,25,2,103,375,35,35,413,22
2022-08-21,W.P. Labuan,2,0,0,0,2,0,0,2,0
2022-08-21,W.P. Putrajaya,50,4,0,5,41,4,2,43,1
2022-08-22,Johor,112,17,2,17,76,10,2,63,37
2022-08-22,Kedah,81,11,2,23,45,8,1,62,10
2022-08-22,Kelantan,93,14,0,33,46,5,8,62,18
2022-08-22,Melaka,88,13,0,14,61,7,5,62,14
2022-08-22,Negeri Sembilan,111,10,2,32,67,12,13,68,18
2022-08-22,Pahang,51,5,0,12,34,4,2,36,9
2022-08-22,Perak,160,17,1,51,91,11,13,102,34
2022-08-22,Perlis,10,1,0,6,3,1,1,5,3
2022-08-22,Pulau Pinang,91,10,1,12,68,10,0,59,22
2022-08-22,Sabah,210,22,3,63,122,19,15,149,27
2022-08-22,Sarawak,78,12,0,11,55,7,0,51,20
2022-08-22,Selangor,427,67,7,64,289,54,21,301,51
2022-08-22,Terengganu,52,10,0,15,27,5,3,36,8
2022-08-22,W.P. Kuala Lumpur,457,45,1,69,342,35,15,368,39
2022-08-22,W.P. Labuan,2,1,0,0,1,0,0,1,1
2022-08-22,W.P. Putrajaya,55,7,0,16,32,10,3,37,5
2022-08-23,Johor,107,17,1,17,72,13,1,68,25
2022-08-23,Kedah,103,10,1,40,52,6,3,72,22
2022-08-23,Kelantan,102,15,0,49,38,7,9,67,19
2022-08-23,Melaka,105,10,0,39,56,3,14,67,21
2022-08-23,Negeri Sembilan,141,10,0,21,110,15,1,112,13
2022-08-23,Pahang,76,15,1,27,33,12,6,47,11
2022-08-23,Perak,165,19,1,65,80,19,19,100,27
2022-08-23,Perlis,13,3,0,4,6,3,0,9,1
2022-08-23,Pulau Pinang,101,13,0,16,72,11,4,58,28
2022-08-23,Sabah,214,29,2,63,120,20,13,152,29
2022-08-23,Sarawak,161,18,0,23,120,16,11,98,36
2022-08-23,Selangor,879,78,5,173,623,76,45,695,63
2022-08-23,Terengganu,61,12,1,21,27,4,4,42,11
2022-08-23,W.P. Kuala Lumpur,434,24,4,66,340,28,22,340,44
2022-08-23,W.P. Labuan,3,0,0,0,3,0,0,3,0
2022-08-23,W.P. Putrajaya,57,4,0,13,40,5,4,46,2
2022-08-24,Johor,106,20,1,15,70,6,3,58,38
2022-08-24,Kedah,124,16,0,30,78,10,6,92,15
2022-08-24,Kelantan,85,17,0,33,35,4,5,57,19
2022-08-24,Melaka,109,13,0,28,68,16,5,74,14
2022-08-24,Negeri Sembilan,161,14,0,34,113,13,8,122,17
2022-08-24,Pahang,75,8,1,22,44,6,5,51,13
2022-08-24,Perak,283,45,2,76,160,36,18,190,39
2022-08-24,Perlis,10,0,0,6,4,0,1,7,2
2022-08-24,Pulau Pinang,112,12,0,21,79,11,4,75,22
2022-08-24,Sabah,265,34,3,84,144,36,26,184,19
2022-08-24,Sarawak,120,21,0,20,79,10,9,74,27
2022-08-24,Selangor,791,75,3,146,567,74,48,614,55
2022-08-24,Terengganu,71,15,0,23,33,8,4,48,11
2022-08-24,W.P. Kuala Lumpur,231,31,1,27,172,17,6,174,34
2022-08-24,W.P. Labuan,11,1,0,4,6,3,0,8,0
2022-08-24,W.P. Putrajaya,82,5,2,11,64,10,0,71,1
2022-08-25,Johor,104,14,0,23,67,10,1,65,27
2022-08-25,Kedah,110,13,1,22,74,8,2,90,10
2022-08-25,Kelantan,87,14,0,38,35,8,5,55,19
2022-08-25,Melaka,114,7,1,14,92,6,6,82,20
2022-08-25,Negeri Sembilan,186,9,0,34,143,14,10,144,18
2022-08-25,Pahang,62,5,1,13,43,4,1,51,6
2022-08-25,Perak,236,26,1,71,138,20,11,182,23
2022-08-25,Perlis,12,2,0,6,4,2,1,8,1
2022-08-25,Pulau Pinang,93,5,0,15,73,6,3,70,14
2022-08-25,Sabah,297,43,2,98,154,31,34,198,33
2022-08-25,Sarawak,119,20,0,22,77,18,7,71,23
2022-08-25,Selangor,1092,79,3,184,826,72,51,913,56
2022-08-25,Terengganu,44,3,0,25,16,1,5,28,10
2022-08-25,W.P. Kuala Lumpur,583,35,1,108,439,41,36,468,38
2022-08-25,W.P. Labuan,9,1,0,3,5,1,0,8,0
2022-08-25,W.P. Putrajaya,58,2,1,15,40,4,3,50,1
2022-08-26,Johor,82,12,0,14,56,4,4,54,20
2022-08-26,Kedah,65,10,0,17,38,6,1,43,15
2022-08-26,Kelantan,94,11,1,43,39,7,6,65,16
2022-08-26,Melaka,97,9,0,19,69,5,7,70,15
2022-08-26,Negeri Sembilan,160,15,1,36,108,15,5,118,22
2022-08-26,Pahang,69,12,0,15,42,8,4,51,6
2022-08-26,Perak,244,30,3,58,153,25,20,165,34
2022-08-26,Perlis,12,0,0,7,5,1,2,8,1
2022-08-26,Pulau Pinang,95,3,0,15,77,2,2,70,21
2022-08-26,Sabah,294,48,3,82,161,27,24,215,27
2022-08-26,Sarawak,105,17,3,15,70,15,1,66,23
2022-08-26,Selangor,1080,91,8,197,784,92,61,845,82
2022-08-26,Terengganu,46,9,0,14,23,9,0,29,8
2022-08-26,W.P. Kuala Lumpur,611,35,4,93,479,29,28,518,36
2022-08-26,W.P. Labuan,8,0,0,4,4,0,0,7,1
2022-08-26,W.P. Putrajaya,56,3,0,12,41,3,5,46,2
2022-08-27,Johor,71,6,1,15,49,4,5,45,17
2022-08-27,Kedah,78,5,0,20,53,1,3,61,13
2022-08-27,Kelantan,57,8,0,29,20,3,2,39,13
2022-08-27,Melaka,109,15,0,18,76,13,3,80,13
2022-08-27,Negeri Sembilan,157,13,0,30,114,17,4,121,15
2022-08-27,Pahang,80,14,0,29,37,9,9,54,7
2022-08-27,Perak,211,24,1,70,116,20,14,146,31
2022-08-27,Perlis,5,2,0,2,1,1,0,1,3
2022-08-27,Pulau Pinang,100,9,0,12,79,11,2,66,21
2022-08-27,Sabah,234,25,3,72,134,15,20,171,28
2022-08-27,Sarawak,115,18,0,21,76,10,8,79,18
2022-08-27,Selangor,656,66,1,101,488,44,28,518,66
2022-08-27,Terengganu,40,9,0,6,25,6,2,24,8
2022-08-27,W.P. Kuala Lumpur,507,21,0,93,393,20,28,415,44
2022-08-27,W.P. Labuan,10,0,1,3,6,1,2,4,3
2022-08-27,W.P. Putrajaya,61,5,1,12,43,9,1,49,2
2022-08-28,Johor,87,11,0,18,58,8,5,55,19
2022-08-28,Kedah,78,13,0,18,47,10,3,51,14
2022-08-28,Kelantan,53,8,0,20,25,4,5,38,6
2022-08-28,Melaka,79,8,1,19,51,8,5,57,9
2022-08-28,Negeri Sembilan,119,12,0,29,78,17,8,79,15
2022-08-28,Pahang,48,7,0,16,25,9,1,34,4
2022-08-28,Perak,180,19,3,54,104,21,13,116,30
2022-08-28,Perlis,8,2,0,3,3,0,0,4,4
2022-08-28,Pulau Pinang,83,7,0,18,58,7,1,52,23
2022-08-28,Sabah,212,21,2,57,132,17,14,150,31
2022-08-28,Sarawak,54,9,0,3,42,5,2,32,15
2022-08-28,Selangor,720,66,1,102,551,51,22,574,73
2022-08-28,Terengganu,48,15,0,10,23,4,0,38,6
2022-08-28,W.P. Kuala Lumpur,398,22,3,58,315,19,21,339,19
2022-08-28,W.P. Labuan,4,0,0,1,3,0,0,2,2
2022-08-28,W.P. Putrajaya,20,0,0,6,14,3,1,16,0
2022-08-29,Johor,85,24,1,14,46,10,4,53,18
2022-08-29,Kedah,86,13,0,28,45,12,2,59,13
2022-08-29,Kelantan,99,13,0,43,43,11,6,64,17
2022-08-29,Melaka,85,8,0,9,68,4,2,51,28
2022-08-29,Negeri Sembilan,83,22,0,6,55,11,3,56,13
2022-08-29,Pahang,45,2,1,17,25,1,3,35,6
2022-08-29,Perak,139,22,0,39,78,10,2,106,21
2022-08-29,Perlis,7,1,0,2,4,1,0,3,3
2022-08-29,Pulau Pinang,72,6,1,7,58,4,1,40,27
2022-08-29,Sabah,180,24,2,44,110,14,14,122,30
2022-08-29,Sarawak,53,12,0,6,35,9,2,31,11
2022-08-29,Selangor,673,62,2,132,477,54,42,503,74
2022-08-29,Terengganu,54,11,0,18,25,4,5,36,9
2022-08-29,W.P. Kuala Lumpur,246,26,1,25,194,14,4,212,16
2022-08-29,W.P. Labuan,0,0,0,0,0,0,0,0,0
2022-08-29,W.P. Putrajaya,39,1,0,10,28,2,2,34,1
2022-08-30,Johor,80,12,1,15,52,5,4,49,22
2022-08-30,Kedah,103,9,1,28,65,4,2,82,14
2022-08-30,Kelantan,113,14,0,49,50,9,7,79,18
2022-08-30,Melaka,108,6,3,22,77,7,6,84,11
2022-08-30,Negeri Sembilan,101,9,0,21,71,9,7,67,18
2022-08-30,Pahang,54,12,0,17,25,9,3,33,8
2022-08-30,Perak,167,15,0,40,112,12,4,124,27
2022-08-30,Perlis,5,0,0,1,4,0,0,2,3
2022-08-30,Pulau Pinang,98,14,0,19,65,9,5,62,22
2022-08-30,Sabah,220,27,1,71,121,25,15,161,19
2022-08-30,Sarawak,138,20,3,20,95,19,7,89,23
2022-08-30,Selangor,419,39,3,83,294,37,20,326,35
2022-08-30,Terengganu,39,4,0,15,20,1,1,32,5
2022-08-30,W.P. Kuala Lumpur,462,19,0,73,370,29,22,377,34
2022-08-30,W.P. Labuan,7,1,0,1,5,1,1,5,0
2022-08-30,W.P. Putrajaya,30,4,0,6,20,4,1,24,1
2022-08-31,Johor,76,10,0,14,52,7,1,48,20
2022-08-31,Kedah,72,9,0,23,40,6,4,54,8
2022-08-31,Kelantan,83,15,1,30,37,14,2,54,13
2022-08-31,Melaka,101,10,0,22,69,11,4,61,25
2022-08-31,Negeri Sembilan,114,4,0,26,84,7,8,85,14
2022-08-31,Pahang,74,10,0,17,47,8,4,56,6
2022-08-31,Perak,260,30,1,68,161,25,10,192,33
2022-08-31,Perlis,16,2,1,6,7,1,0,13,2
2022-08-31,Pulau Pinang,110,12,1,17,80,8,1,68,33
2022-08-31,Sabah,223,27,0,66,130,20,24,159,20
2022-08-31,Sarawak,98,10,0,14,74,9,2,69,18
2022-08-31,Selangor,492,65,2,77,348,35,22,403,32
2022-08-31,Terengganu,36,8,0,9,19,6,0,27,3
2022-08-31,W.P. Kuala Lumpur,537,20,3,74,440,20,26,463,28
2022-08-31,W.P. Labuan,5,1,0,1,3,2,0,3,0
2022-08-31,W.P. Putrajaya,43,1,0,15,27,6,2,35,0
2022-09-01,Johor,86,13,3,12,58,11,1,55,19
2022-09-01,Kedah,42,6,1,20,15,7,0,26,9
2022-09-01,Kelantan,49,7,0,23,19,6,2,31,10
2022-09-01,Melaka,97,6,0,14,77,5,3,62,27
2022-09-01,Negeri Sembilan,127,8,1,22,96,9,4,106,8
2022-09-01,Pahang,59,8,2,12,37,6,2,46,5
2022-09-01,Perak,175,13,1,44,117,13,10,131,21
2022-09-01,Perlis,10,0,0,4,6,0,0,6,4
2022-09-01,Pulau Pinang,104,13,0,20,71,7,3,68,26
2022-09-01,Sabah,227,34,4,74,115,25,23,156,23
2022-09-01,Sarawak,62,14,2,11,35,8,0,39,15
2022-09-01,Selangor,775,67,0,126,582,52,33,626,64
2022-09-01,Terengganu,28,3,0,6,19,1,1,19,7
2022-09-01,W.P. Kuala Lumpur,479,22,4,71,382,27,20,402,30
2022-09-01,W.P. Labuan,11,1,0,3,7,1,2,7,1
2022-09-01,W.P. Putrajaya,25,2,0,5,18,5,0,20,0
2022-09-02,Johor,66,11,2,11,42,10,1,31,24
2022-09-02,Kedah,87,10,0,17,60,5,1,70,11
2022-09-02,Kelantan,76,8,1,37,30,5,5,48,18
2022-09-02,Melaka,109,7,0,22,80,6,6,70,27
2022-09-02,Negeri Sembilan,125,7,0,23,95,7,6,98,14
2022-09-02,Pahang,55,8,0,22,25,5,6,32,12
2022-09-02,Perak,175,12,0,45,118,14,9,121,31
2022-09-02,Perlis,9,2,0,3,4,1,0,5,3
2022-09-02,Pulau Pinang,75,7,0,11,57,4,0,44,27
2022-09-02,Sabah,205,20,3,73,109,21,18,151,14
2022-09-02,Sarawak,140,26,2,21,91,16,6,89,29
2022-09-02,Selangor,715,54,1,112,548,41,30,586,58
2022-09-02,Terengganu,34,4,1,10,19,1,4,20,9
2022-09-02,W.P. Kuala Lumpur,415,17,5,65,328,19,19,344,33
2022-09-02,W.P. Labuan,6,2,0,2,2,2,1,3,0
2022-09-02,W.P. Putrajaya,36,3,0,8,25,5,0,31,0
2022-09-03,Johor,60,10,0,14,36,3,1,40,16
2022-09-03,Kedah,61,7,2,18,34,5,2,48,5
2022-09-03,Kelantan,42,8,0,18,16,1,1,26,13
2022-09-03,Melaka,95,7,0,15,73,6,2,73,14
2022-09-03,Negeri Sembilan,112,7,0,25,80,5,6,91,10
2022-09-03,Pahang,78,9,1,19,49,9,1,58,10
2022-09-03,Perak,224,15,5,69,135,17,16,162,29
2022-09-03,Perlis,6,0,0,3,3,0,0,3,3
2022-09-03,Pulau Pinang,74,7,0,13,54,2,1,47,24
2022-09-03,Sabah,187,21,3,56,107,9,21,129,28
2022-09-03,Sarawak,74,8,1,15,50,7,6,42,18
2022-09-03,Selangor,679,48,4,110,517,41,27,568,43
2022-09-03,Terengganu,36,9,0,12,15,3,2,22,8
2022-09-03,W.P. Kuala Lumpur,466,22,2,72,370,24,19,392,31
2022-09-03,W.P. Labuan,5,0,0,1,4,0,0,4,1
2022-09-03,W.P. Putrajaya,45,2,1,7,35,4,3,37,1
2022-09-04,Johor,70,9,0,16,45,6,1,39,24
2022-09-04,Kedah,50,10,1,9,30,9,0,34,7
2022-09-04,Kelantan,42,5,1,21,15,2,2,26,12
2022-09-04,Melaka,84,7,0,7,70,5,1,67,11
2022-09-04,Negeri Sembilan,87,5,0,16,66,4,3,70,10
